"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Zambia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 2. Professionals","2017",18.194,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 3. Technicians and associate professionals","2017",45.226,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 4. Clerical support workers","2017",20.125,"Unreliable",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 5. Service and sales workers","2017",61.555,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2017",98.321,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 7. Craft and related trades workers","2017",74.133,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2017",49.911,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 9. Elementary occupations","2017",72.387,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): Total","2017",90.254,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 1. Managers","2017",30.698,"Unreliable",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 2. Professionals","2017",19.078,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 3. Technicians and associate professionals","2017",62.88,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 4. Clerical support workers","2017",22.205,"Unreliable",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 5. Service and sales workers","2017",85.882,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2017",99.387,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 7. Craft and related trades workers","2017",90.769,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2017",72.259,"Unreliable",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 9. Elementary occupations","2017",87.059,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Total","2023",88.074,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2023",35.122,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Skill level 2 ~ medium","2023",94.142,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Skill level 1 ~ low","2023",91.744,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Not elsewhere classified","2023",38.318,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Total","2023",85.328,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2023",37.645,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Skill level 2 ~ medium","2023",91.282,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Skill level 1 ~ low","2023",89.822,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Not elsewhere classified","2023",36.24,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Total","2023",90.933,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2023",32.145,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Skill level 2 ~ medium","2023",96.827,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Skill level 1 ~ low","2023",94.75,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Not elsewhere classified","2023",43.816,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): Total","2023",88.074,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 1. Managers","2023",51.839,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 2. Professionals","2023",24.287,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 3. Technicians and associate professionals","2023",46.146,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 4. Clerical support workers","2023",37.162,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 5. Service and sales workers","2023",84.307,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2023",99.616,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 7. Craft and related trades workers","2023",88.239,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2023",81.861,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 9. Elementary occupations","2023",91.744,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): X. Not elsewhere classified","2023",47.318,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): Total","2023",85.328,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 1. Managers","2023",45.974,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 2. Professionals","2023",27.052,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 3. Technicians and associate professionals","2023",49.306,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 4. Clerical support workers","2023",39.695,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 5. Service and sales workers","2023",74.506,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2023",99.396,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 7. Craft and related trades workers","2023",88.044,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2023",81.701,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 9. Elementary occupations","2023",89.822,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): X. Not elsewhere classified","2023",47.626,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): Total","2023",90.933,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 1. Managers","2023",61.033,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 2. Professionals","2023",21.87,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 3. Technicians and associate professionals","2023",39.791,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 4. Clerical support workers","2023",34.497,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 5. Service and sales workers","2023",91.312,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2023",99.776,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 7. Craft and related trades workers","2023",89.197,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2023",84.034,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 9. Elementary occupations","2023",94.75,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): X. Not elsewhere classified","2023",46.658,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Total","2022",88.306,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2022",40.9,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Skill level 2 ~ medium","2022",94.315,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Skill level 1 ~ low","2022",92.597,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Not elsewhere classified","2022",48.664,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Total","2022",85.959,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2022",44.085,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Skill level 2 ~ medium","2022",91.785,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Skill level 1 ~ low","2022",91.262,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Not elsewhere classified","2022",50.961,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Total","2022",90.747,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2022",36.852,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Skill level 2 ~ medium","2022",96.674,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Skill level 1 ~ low","2022",94.555,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Not elsewhere classified","2022",42.826,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): Total","2022",88.306,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 1. Managers","2022",62.061,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 2. Professionals","2022",26.639,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 3. Technicians and associate professionals","2022",52.348,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 4. Clerical support workers","2022",41.642,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 5. Service and sales workers","2022",84.51,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2022",99.744,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 7. Craft and related trades workers","2022",90.049,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2022",81.02,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 9. Elementary occupations","2022",92.597,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): 0. Armed forces occupations","2022",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-08): X. Not elsewhere classified","2022",54.357,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): Total","2022",85.959,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 1. Managers","2022",56.163,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 2. Professionals","2022",31.063,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 3. Technicians and associate professionals","2022",53.234,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 4. Clerical support workers","2022",49.614,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 5. Service and sales workers","2022",75.641,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2022",99.67,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 7. Craft and related trades workers","2022",90.104,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2022",80.2,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 9. Elementary occupations","2022",91.262,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): 0. Armed forces occupations","2022",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-08): X. Not elsewhere classified","2022",58.546,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): Total","2022",90.747,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 1. Managers","2022",72.217,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 2. Professionals","2022",22.758,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 3. Technicians and associate professionals","2022",50.206,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 4. Clerical support workers","2022",33.686,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 5. Service and sales workers","2022",90.798,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2022",99.798,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 7. Craft and related trades workers","2022",89.76,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2022",91.555,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): 9. Elementary occupations","2022",94.555,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-08): X. Not elsewhere classified","2022",44.737,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Total","2021",88.439,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2021",37.055,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Skill level 2 ~ medium","2021",94.135,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Skill level 1 ~ low","2021",93.57,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Not elsewhere classified","2021",45.825,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Total","2021",85.408,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2021",40.143,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Skill level 2 ~ medium","2021",91.122,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Skill level 1 ~ low","2021",92.045,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Not elsewhere classified","2021",40.899,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Total","2021",91.604,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2021",32.615,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Skill level 2 ~ medium","2021",96.965,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Skill level 1 ~ low","2021",95.701,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zimbabwe","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Not elsewhere classified","2021",58.247,,,,"Repository: ILO-STATISTICS - Micro data processing"
