user_id;start_at;distancia_km
65b6f3b7075270499ddd0f1dc10f9ac6;19/06/2010;45.3
b8ae7685c97ef64f90a646a3b97e4233;19/06/2010;123.1
3a9ca0965227dc470f30145e41ede8db;20/06/2010;50.6
68fe4d0ad82cc2d715d131953336f6d0;19/06/2010;170
e1c35c883ce3aeffbf2e3d5a2fe7228a;27/06/2010;82.7
16cbe35db7fff70fbc8251b4cdc843b1;27/06/2010;111.2
caa7a1b7f11b99895d9991c3635fd51d;18/10/2010;157.8
b1ca0dbdbfac705017357ddace7bf707;18/10/2010;29.6
ca5f041e0b807120714a6e4616154d37;19/10/2010;42.2
3546db06867c6c6f85e353c8ea633d07;18/10/2010;37.5
17c21284245ff240c7212732991c62d2;18/10/2010;28.9
b7dea45c3cc92b9efd5a4905e69fa8a1;18/10/2010;170.4
f6c0f26c1f984f14214d7023d1e83ff9;18/10/2010;157
a69cc3b72d1e83faa28f4bd927fef940;19/10/2010;107.8
699c76a8203348961730e0164a508243;18/10/2010;57.2
ae06c34243f741e203e97c48eb62e6db;18/10/2010;87.1
a668e2e4650c5abe20e4db4ae05af4dd;19/10/2010;134.4
d462fae570858c0033c9767239f2d07b;22/12/2010;118.36
ae06c34243f741e203e97c48eb42017b;27/11/2010;84.45
ae06c34243f741e203e97c48eb42017b;27/11/2010;63.12
a86c8d399be95a32f795a8a9887127b9;15/12/2010;148.28
660b608a136931aa5ab0d315567b05b7;15/12/2010;95.65
67a8e0fe666e643895763798a14785bb;22/03/2010;249.48
9c20ca4ed54259e49914ca125da59a6a;22/03/2010;155.41
edb98fb864c8f62392c4d85221206c31;21/03/2010;81.35
ded01e648ddbeb109e0b377479b816be;22/03/2010;69.23
55a921582f7b88ef61a3d8e24f502205;22/03/2010;57.04
8e37a68fab5f31a5e2c1b5f77c4bd8ee;25/03/2010;268.35
68fe4d0ad82cc2d715d131953336d717;22/03/2010;64.77
68fe4d0ad82cc2d715d131953336d717;21/03/2010;112.59
fa88b809b28e4387f72703c52ae49bb7;16/10/2010;51.9
59a766bd488db1053eeba5a3aea922df;16/10/2010;65.4
8e37a68fab5f31a5e2c1b5f77c6bb9e5;17/10/2010;42.3
9cb0ce4ebefaba511db0badba05ad866;16/10/2010;38.1
abb8a5727fb8c8fae10cd1b24eb5a853;16/10/2010;31.4
67a8e0fe666e643895763798a14785bb;16/10/2010;53.9
9a509746b5612ec4d3126dab574b4c84;16/10/2010;29.1
3546db06867c6c6f85e353c8ea633d07;16/10/2010;39.9
8e37a68fab5f31a5e2c1b5f77c6bb9e5;17/10/2010;13.9
0f0ffd9676b4aa664f8b88b76cc20d92;16/10/2010;16
1e6632f5c81b1cb094d200252bd4ed1f;16/10/2010;22
f81ee24c011f6f35554dfa760703c062;16/10/2010;102.3
f1e26c4ed501729be168d62e7881d432;16/10/2010;95.9
cf3a94138caddceb3209e4723638ef6f;16/10/2010;140.1
13cd660fbea6e3b6221aa0fc6fcb8f58;16/01/2010;87.55
8ed36e0e9dbf62743c06c09e5f7c1835;16/01/2010;95.07
4a645cbfd25b64d34f738808634cdbb8;21/12/2010;146.24
a6d2256140cd16b2b9d85052b371fab4;22/12/2010;87.05
a7b77e5e6e60dc427d96d8d22a1e528f;29/09/2010;164.7
54b4de3c953be7d11a1ea3e2b54218dc;28/09/2010;123.8
649d38ea6680a3f6ee4a4b734f7898bf;13/11/2010;55.68
9a509746b5612ec4d3126dab574b4c84;13/11/2010;58.51
68fe4d0ad82cc2d715d13195333715ae;13/11/2010;29.12
ae06c34243f741e203e97c48eb62e6db;13/11/2010;85976.84
baacf396f773709519bbde35a587f7f4;13/11/2010;250.41
f78d50ea4f0c83a4a302d9fa8220c654;16/05/2010;231.24
760cafde3f1d33ceca82940e5230f9af;16/05/2010;21.7
13cd660fbea6e3b6221aa0fc6fcb8f58;15/05/2010;94.47
0a98cead98f3935ef3051e834a30419e;22/04/2010;144.91
dc7dea8e8925d870ca8823a44ebf1996;21/04/2010;91.53
e84fda9c5df33f03c89b6923c3650564;15/07/2010;46.1
65b6f3b7075270499ddd0f1dc10f9ac6;15/07/2010;85
e4cae9e711f3aa4ce90ed98f2817e733;18/09/2010;73.8
ae06c34243f741e203e97c48eb62e6db;18/09/2010;69.6
d2f1475850c213560abdec5deae2dc97;18/09/2010;282.3
1199f830a03cd75df5e7a7cc7ca8a20c;18/09/2010;93.8
ec84a73745199ff840ecafcb927e849c;18/09/2010;127.5
8ed36e0e9dbf62743c06c09e5f7c1835;18/09/2010;27.3
c6edbfc4eedf3b9eccc4df5f1b2da11a;11/07/2010;119.3
79da7d16f003cfb5f9b8544d5b11700d;10/07/2010;45.8
68fe4d0ad82cc2d715d131953336d717;10/07/2010;70.5
68fe4d0ad82cc2d715d131953336d717;10/07/2010;17.6
86aa09456b63a2a25e0097c55220cd9a;10/07/2010;86.5
ae06c34243f741e203e97c48eb42017b;26/09/2010;36.6
86aa09456b63a2a25e0097c55225713a;30/09/2010;156.6
9cb0ce4ebefaba511db0badba05ad866;29/10/2010;44.9
f6c0f26c1f984f14214d7023d1e83ff9;29/10/2010;149.6
89fd8ac7daadd2abc77de73df5c47527;28/10/2010;14.6
4c37542f88f6bc6fb2465a93be210506;29/10/2010;84.2
ae06c34243f741e203e97c48eb42017b;28/10/2010;47.6
8e37a68fab5f31a5e2c1b5f77c6bb9e5;28/10/2010;47.8
ae06c34243f741e203e97c48eb42017b;28/10/2010;43.2
576d6a494b4a0c632e3f088675ca677b;28/10/2010;48.7
ae06c34243f741e203e97c48eb42017b;25/09/2010;33.4
b079b5295555435bd161381873204313;25/09/2010;57.3
ae06c34243f741e203e97c48eb42017b;25/09/2010;43.1
cf3a94138caddceb3209e4723638ef6f;18/09/2010;52.9
699c76a8203348961730e0164a753a25;18/09/2010;45.8
ddb7e8c31d682540b11a3ccd7ff1a0db;19/08/2010;90.2
8e37a68fab5f31a5e2c1b5f77c6bb9e5;19/08/2010;42.6
2f1882c87731970df63e69d4bc254f96;20/08/2010;136.4
10d9df705123aefdc68ca566646a1731;20/08/2010;50.2
ded01e648ddbeb109e0b377479b816be;19/08/2010;94
699c76a8203348961730e0164a753a25;19/08/2010;79.3
ded01e648ddbeb109e0b377479b816be;19/08/2010;112.6
cf3a94138caddceb3209e4723638ef6f;19/08/2010;56.6
86aa09456b63a2a25e0097c55221c885;8/09/2010;63.6
8a001a3b0c9447e945793b4b7db02948;7/09/2010;186.8
f84c35d4d31654b733af0657b0636f55;7/09/2010;181.1
15c2795f9994744f8ffef0a4ba095708;8/09/2010;63.1
caa7a1b7f11b99895d9991c3635fd51d;12/11/2010;130.89
69271f48b0f2b4bc75e18c07fc34f3c7;8/03/2010;166.29
e84fda9c5df33f03c89b6923c3650564;4/07/2010;84.4
c6edbfc4eedf3b9eccc4df5f1b2da11a;4/07/2010;47.3
88a0d8a123b3c1b2f39bec89da7c8817;3/07/2010;164
68fe4d0ad82cc2d715d131953336f6d0;3/07/2010;155.7
17e8a2343c2b8839f43d53384ce00c0d;3/07/2010;289.1
86aa09456b63a2a25e0097c55203cb59;4/09/2010;82.4
ec84a73745199ff840ecafcb927e849c;3/09/2010;129.2
68fe4d0ad82cc2d715d131953312673c;3/09/2010;103.7
4c37542f88f6bc6fb2465a93be210506;3/09/2010;113.5
86aa09456b63a2a25e0097c55203cb59;4/09/2010;71.5
8d7a255716cbbbbf448c696c69370f2d;3/09/2010;56.6
8d7a255716cbbbbf448c696c69370f2d;27/08/2010;26
ec06dc15d3cc81f20956abc19b8fb1b9;27/08/2010;52.3
8ed36e0e9dbf62743c06c09e5f7c1835;29/10/2010;34.2
8e37a68fab5f31a5e2c1b5f77c6bb9e5;3/07/2010;52.1
00cb8ad6a0f7214d002e3ded6b7c9b80;19/06/2010;222
a479cdd4f9c8127e0f521fdf5d7a7fa0;5/10/2010;72.6
baacf396f773709519bbde35a587f7f4;4/10/2010;125.1
649d38ea6680a3f6ee4a4b734f7898bf;4/10/2010;51.3
4c37542f88f6bc6fb2465a93be210506;5/10/2010;40.4
f81ee24c011f6f35554dfa760703c062;5/10/2010;109
d6d916f7489aba2e893781969dded88c;4/10/2010;210.9
ae06c34243f741e203e97c48eb62c195;4/10/2010;9.2
59a766bd488db1053eeba5a3aea922df;4/10/2010;41.5
67f4e7c0046acc442e7944fc606c64bd;4/03/2010;108.62
ded01e648ddbeb109e0b377479b816be;4/03/2010;138.7
15c2795f9994744f8ffef0a4ba095708;3/03/2010;56.5
13cd660fbea6e3b6221aa0fc6fcb8f58;28/05/2010;44.04
760cafde3f1d33ceca82940e5230f9af;27/05/2010;23.64
b8329294de68c83ec04d2edab5f52e3f;27/05/2010;28.86
4c37542f88f6bc6fb2465a93be20ac81;27/05/2010;178.6
13cd660fbea6e3b6221aa0fc6fcb8f58;28/05/2010;71.22
65b6f3b7075270499ddd0f1dc10f9ac6;28/05/2010;114.34
8ed36e0e9dbf62743c06c09e5f7c1835;27/05/2010;29.79
8e37a68fab5f31a5e2c1b5f77c4bd8ee;27/05/2010;80.95
8ed36e0e9dbf62743c06c09e5f7c1835;22/08/2010;34.9
649d38ea6680a3f6ee4a4b734f7898bf;11/12/2010;45.32
9c20ca4ed54259e49914ca125da59a6a;9/03/2010;173.14
f5d8892d01ee8da1a2a3d01347d6e437;25/09/2010;77.8
86aa09456b63a2a25e0097c55203cb59;25/09/2010;92.2
650f4aa44a581c90f7dd76ec82a7e87b;24/04/2010;161.68
8e37a68fab5f31a5e2c1b5f77c6b5d46;24/04/2010;73.34
8e37a68fab5f31a5e2c1b5f77c6b5d46;24/04/2010;51.47
f9960513c13c6a5a8ed5213fe38639d8;24/04/2010;48.12
d1889185cdea77377292bd714dc4a0df;24/04/2010;90.45
1b2c14cb5a384e0d296d436f4f91648e;23/04/2010;78.19
1b2c14cb5a384e0d296d436f4f91648e;23/04/2010;91.13
760cafde3f1d33ceca82940e5230f9af;23/04/2010;89.33
13cd660fbea6e3b6221aa0fc6fcb8f58;3/07/2010;85
abb8a5727fb8c8fae10cd1b24ed395fe;3/07/2010;26.9
ded01e648ddbeb109e0b377479b816be;3/07/2010;65.6
ceef5546f1c3ab17cedfc7b081d11efe;11/09/2010;35.3
13cd660fbea6e3b6221aa0fc6fcb8f58;11/09/2010;68.7
55a921582f7b88ef61a3d8e24f502205;30/01/2010;112.67
59d1b913eb9d8c8db741196b16aedc4f;17/02/2010;164.27
406921adcca37705ef527b4246c1370e;17/02/2010;70.38
10c58be777e53ef21a2898a6095ccaa1;10/06/2010;45.5
10d9df705123aefdc68ca566646a1731;10/06/2010;37
760cafde3f1d33ceca82940e5230f9af;10/06/2010;49.5
8ed36e0e9dbf62743c06c09e5f7c1835;10/06/2010;33.6
99ee1e7dbe3c6fb9341031590f8cd915;24/10/2010;35.4
851e424ed81e136e7e8c4b9ab0a89e94;25/10/2010;173.5
8e37a68fab5f31a5e2c1b5f77c6bb9e5;25/10/2010;56.4
7d1f317a98447453092aa1301ebae2c5;7/12/2010;24.14
c33190c62b54c3c98be5a62fcfe898df;8/12/2010;224.6
a7b77e5e6e60dc427d96d8d22ac7ba0d;8/12/2010;64.29
dd2af4715d0dc16eded53afc0e28aa78;7/12/2010;54.48
2b6180ec6aab8e8ad2d066c643854d4a;8/12/2010;70.92
ae06c34243f741e203e97c48eb62e6db;9/12/2010;82.42
ae06c34243f741e203e97c48eb42017b;9/12/2010;66.57
f78d50ea4f0c83a4a302d9fa8220c654;9/12/2010;11.25
d9d3d81deef80d665fb0358ddef430b0;27/04/2010;95.38
a69cc3b72d1e83faa28f4bd927fef940;26/04/2010;239.01
fd3831b43f038c9ee0e840c18bc56ea0;7/11/2010;41.38
ae06c34243f741e203e97c48eb42017b;7/11/2010;47.8
86aa09456b63a2a25e0097c5520497ec;8/11/2010;189.73
8e37a68fab5f31a5e2c1b5f77c6bb9e5;7/11/2010;34.3
9a509746b5612ec4d3126dab574b4c84;7/11/2010;108.57
15c2795f9994744f8ffef0a4ba8c08d7;6/10/2010;62.9
0fbe7aa8ad7a347abb574855700027fc;13/08/2010;34.1
55a921582f7b88ef61a3d8e24f502205;21/10/2010;50.3
ae06c34243f741e203e97c48eb42017b;21/10/2010;65.6
9b474537c2b26020bb16aee19acacccf;20/01/2010;45.5
695899e6f5a31d5b7bad4b2e40785b4d;25/08/2010;21.6
dd2af4715d0dc16eded53afc0e28aa78;25/08/2010;237.2
a479cdd4f9c8127e0f521fdf5d7a7fa0;27/07/2010;13.6
659fcfb728615b0996641d0399df43c5;27/07/2010;339.2
29a360323f1754d8cf08023eb1f3dbb7;27/07/2010;187.5
f728194ffdb461394d105863bc5e595b;27/07/2010;42.7
65b6f3b7075270499ddd0f1dc10f9ac6;28/07/2010;36.9
b2560336783a1fdf0af65f9c36e6fe9c;28/07/2010;60.6
86aa09456b63a2a25e0097c55221c885;27/07/2010;24.3
5b0867dfbb1a35be6e0e3586efaa198e;27/07/2010;59.2
9c20ca4ed54259e49914ca125da59a6a;27/07/2010;50.8
e84fda9c5df33f03c89b6923c3c793f3;1/09/2010;71.1
8e37a68fab5f31a5e2c1b5f77c6bb9e5;22/10/2010;126.9
f420a3daee4777127e9eaa907eb5818e;14/10/2010;58.8
f6c0f26c1f984f14214d7023d1e83ff9;15/10/2010;150.4
0a98cead98f3935ef3051e834a30419e;15/10/2010;77.5
b7dea45c3cc92b9efd5a4905e69fa8a1;14/10/2010;121
cf3a94138caddceb3209e4723638ef6f;24/10/2010;133.6
69271f48b0f2b4bc75e18c07fc34f3c7;24/10/2010;40
8ed36e0e9dbf62743c06c09e5f7c1835;25/10/2010;41.3
563043c37377e8143f746ec00cb8101b;25/10/2010;57.9
0a98cead98f3935ef3051e834a30419e;28/10/2010;61.7
0a98cead98f3935ef3051e834a30419e;25/10/2010;155.2
91a3db65ef4b8ff834e7136a2a7cf2de;25/10/2010;49.7
ae06c34243f741e203e97c48eb62c195;24/10/2010;40.8
8e37a68fab5f31a5e2c1b5f77c6bb9e5;25/10/2010;44
ae06c34243f741e203e97c48eb62c195;24/10/2010;31.6
ae06c34243f741e203e97c48eb62c195;24/10/2010;42.9
649d38ea6680a3f6ee4a4b734f5443b1;24/10/2010;121.9
c127041483aa67ee4525d94d187175dc;18/06/2010;63.7
88a0d8a123b3c1b2f39bec89da5567a1;17/06/2010;42.9
55a921582f7b88ef61a3d8e24f502205;17/06/2010;54
f4ecf5c85f0c7565001ce678bcad3705;17/06/2010;53.2
4c37542f88f6bc6fb2465a93be210506;17/06/2010;87.9
7e9ffcfa6264bf3de3135ba5ab6b3ce0;18/06/2010;99.5
8ed36e0e9dbf62743c06c09e5f7c1835;18/06/2010;33.7
406921adcca37705ef527b4246c12e83;17/06/2010;41.3
68fe4d0ad82cc2d715d131953336cea4;17/06/2010;27.8
8ed36e0e9dbf62743c06c09e5f7c1835;18/06/2010;31
ae06c34243f741e203e97c48eb62e6db;5/10/2010;25.9
e0c757a398aa74e8b707239ebd256c5f;5/10/2010;95.7
406921adcca37705ef527b4246c12e83;3/06/2010;96.72
0ccc1298928674d39cb6be553de4c969;4/06/2010;51.96
35e9968bb54e4382c317cdc069854392;12/08/2010;45
4c37542f88f6bc6fb2465a93be210506;12/08/2010;45.3
39ec1ffa2e126b1691f97fef3e369d04;12/08/2010;69.9
9b474537c2b26020bb16aee19acacccf;11/08/2010;138.9
f728194ffdb461394d105863bc794743;17/08/2010;38.8
cf3a94138caddceb3209e4723638ef6f;16/08/2010;13.8
86aa09456b63a2a25e0097c55220cd9a;16/08/2010;81.9
7e9ffcfa6264bf3de3135ba5ab6b3ce0;16/08/2010;112.2
3546db06867c6c6f85e353c8ea633d07;16/08/2010;47.1
f1e26c4ed501729be168d62e7881d432;16/08/2010;144.4
f622a9397b85b5c9c0ef938c5d7dc61c;26/09/2010;28.3
45dede3130cc9cc775e223b007f0fd3e;27/09/2010;82.3
e1332f68e81526e498e4d84523390d76;26/09/2010;42.6
cf3a94138caddceb3209e4723638ef6f;27/09/2010;167.1
81391eb34b4ff58d304e5aa357d4c7df;26/09/2010;70.4
ae06c34243f741e203e97c48eb42017b;26/09/2010;146.6
ae06c34243f741e203e97c48eb62c195;26/09/2010;51.5
028c0aa5c5f7e32a652df0a733283325;1/10/2010;65.3
68fe4d0ad82cc2d715d131953336f6d0;1/10/2010;32.2
8e37a68fab5f31a5e2c1b5f77c6bb9e5;19/08/2010;34.1
b7dea45c3cc92b9efd5a4905e6a0b585;19/08/2010;52.9
9a509746b5612ec4d3126dab574b4c84;24/03/2010;55.17
abb8a5727fb8c8fae10cd1b24eb6726b;23/03/2010;45.77
dc7dea8e8925d870ca8823a44ebf1996;23/03/2010;106.37
699c76a8203348961730e0164a753a25;24/03/2010;34.76
406921adcca37705ef527b4246c1370e;24/03/2010;115.04
67a8e0fe666e643895763798a14785bb;23/03/2010;190.66
056e782066df516f734d0bbc2465ba2b;23/03/2010;178.08
a7b047c6a09ccb85e9980d80ffaaba51;23/03/2010;98.11
e514428c195a86b270d0922a99684c3e;19/06/2010;126.9
851e424ed81e136e7e8c4b9ab0a89e94;18/06/2010;26.2
9cb0ce4ebefaba511db0badba0bbc923;19/06/2010;190.5
7e9ffcfa6264bf3de3135ba5ab6b3ce0;19/06/2010;100.4
3cfa579c14d7f1408fcc30893b6cf546;19/06/2010;195.6
3d037a464c7b0e9d1bcf968cf4251919;31/05/2010;68.13
699c76a8203348961730e0164a753a25;17/11/2010;79.03
29a360323f1754d8cf08023eb1f6b4e4;22/10/2010;19.3
8ed36e0e9dbf62743c06c09e5f7c1835;23/10/2010;20.9
86aa09456b63a2a25e0097c55203bbfb;6/09/2010;70.9
380890d3043421087f00b3ca9a1c70da;31/05/2010;43.47
c6ddd8c799e8c12fb54b02070f19d96a;21/11/2010;101.42
b7dea45c3cc92b9efd5a4905e69fa8a1;21/11/2010;125.14
e4cae9e711f3aa4ce90ed98f28380df7;21/11/2010;46.21
a553c46e3a22fb9c326aeb3d72b01bb9;21/11/2010;91.44
b7dea45c3cc92b9efd5a4905e69fa8a1;21/11/2010;131.61
e4cae9e711f3aa4ce90ed98f28380df7;21/11/2010;26.18
ae06c34243f741e203e97c48eb42017b;21/11/2010;179.19
2fb1299d51cd51219f7cb144da24c5ce;22/11/2010;89.4
ff0448023dec846359f954a4742b7db3;21/11/2010;80.21
6e168888d1ec73590b7ea3715487eec4;21/11/2010;200.73
74cd7c58007b373923662b850085d644;22/09/2010;49
ae06c34243f741e203e97c48eb42017b;21/09/2010;9.3
29a360323f1754d8cf08023eb1f6b4e4;20/10/2010;88.2
86aa09456b63a2a25e0097c55220cd9a;20/10/2010;90.2
4c37542f88f6bc6fb2465a93be210506;11/06/2010;27.8
33913c022700103029e6bb283c7af263;10/10/2010;37.9
a7b047c6a09ccb85e9980d80ffaaba51;10/10/2010;90.8
0a98cead98f3935ef3051e834a30419e;10/10/2010;112.7
d9d3d81deef80d665fb0358ddef430b0;11/10/2010;46.3
88a0d8a123b3c1b2f39bec89da5567a1;11/10/2010;40.7
59a766bd488db1053eeba5a3aea922df;10/10/2010;62.8
86aa09456b63a2a25e0097c55203cb59;11/10/2010;33.1
4c37542f88f6bc6fb2465a93be210506;11/10/2010;70.7
dc7dea8e8925d870ca8823a44ebf1996;21/06/2010;73.7
4c37542f88f6bc6fb2465a93be210506;21/06/2010;24.8
e514428c195a86b270d0922a99684c3e;21/06/2010;123.6
406921adcca37705ef527b4246c12e83;12/06/2010;109.8
13cd660fbea6e3b6221aa0fc6fcb8f58;14/01/2010;44.79
13cd660fbea6e3b6221aa0fc6fcb8f58;14/01/2010;50.57
8d7a255716cbbbbf448c696c69396d67;14/01/2010;69.42
55a921582f7b88ef61a3d8e24f502205;14/01/2010;343.35
883360491194dd3b866c897b2587d174;19/09/2010;181
e1332f68e81526e498e4d84523390d76;19/09/2010;19.2
cf3a94138caddceb3209e4723638ef6f;18/09/2010;89.9
7daf839429645c9e32dfb345719273ed;15/04/2010;158.46
406921adcca37705ef527b4246c1370e;15/04/2010;51.6
406921adcca37705ef527b4246c1370e;15/04/2010;58.86
d2f1475850c213560abdec5deae2dc97;15/04/2010;151.22
ad9c214e6cfd708d4b41f5b362d58eed;4/09/2010;25.2
2ca7077f2fa5233904198635ad5cf6fe;4/09/2010;119.7
81391eb34b4ff58d304e5aa357d4c7df;21/09/2010;14.3
16cbe35db7fff70fbc8251b4cdc843b1;1/07/2010;218.6
a142ea0ecdc8a0f61ef28bd089a4a738;28/05/2010;84.72
2567bce44b7b5ec0fa4311c5b2651508;24/07/2010;26.8
b55ccfbf9adb0ff41d45da3d506d143e;24/07/2010;46.1
68fe4d0ad82cc2d715d131953336d717;23/07/2010;94.7
68fe4d0ad82cc2d715d131953312673c;23/07/2010;65.2
b978183185cdbdb3e065562510a368c3;23/07/2010;43.3
ded01e648ddbeb109e0b377479b816be;4/03/2010;47.09
760cafde3f1d33ceca82940e5230f9af;21/06/2010;24.8
3a9ca0965227dc470f30145e41ede8db;22/06/2010;204.5
2a7979f6826bbbf4a061456c47213497;3/12/2010;119.65
1d6bbc303a2c6584d56322b8cee434e9;25/01/2010;88.86
ac374ee80628550dc4eff37f45b5a65d;24/01/2010;62.18
a7b047c6a09ccb85e9980d80ffaaba51;24/01/2010;86.21
68fe4d0ad82cc2d715d131953312673c;13/06/2010;101
8ed36e0e9dbf62743c06c09e5f7c1835;13/06/2010;18.9
0a98cead98f3935ef3051e834a30419e;13/06/2010;90.7
75f851fa841f9b95b7f8e028f3cd8a77;12/06/2010;38.2
59a766bd488db1053eeba5a3aea922df;12/06/2010;68.9
ca5f041e0b807120714a6e4616154d37;12/06/2010;35.6
9a509746b5612ec4d3126dab574b9966;12/06/2010;44.5
68fe4d0ad82cc2d715d131953336d717;12/06/2010;45.3
62d74ed4b1b47beca529f0f28125720b;12/06/2010;61
55a921582f7b88ef61a3d8e24f502205;12/06/2010;47.6
3d037a464c7b0e9d1bcf968cf4251919;13/06/2010;61.5
b7dea45c3cc92b9efd5a4905e6a0b585;12/07/2010;125
6a93cb8cf1ff4234508a40e9510962bd;12/07/2010;130.4
3acdf931da6e30a04a9096ef553b3be8;11/07/2010;81
ca5f041e0b807120714a6e4616150c5b;11/07/2010;34.7
dcadab2065b6511035589404eb0aba75;11/07/2010;32.2
5d3f4707b95580ea79778ab1c3eea390;23/12/2010;26.83
2ca81f8112b8c60af222ee2ed7287d4e;23/12/2010;39.22
5b64c4ff84b0d348ed16bcb7273db30a;23/12/2010;44.58
a479cdd4f9c8127e0f521fdf5d7952de;23/12/2010;100.12
ae06c34243f741e203e97c48eb62c195;23/12/2010;23.34
27bd69801ce062f9b751502b38443d94;23/12/2010;23.91
5b64c4ff84b0d348ed16bcb7273db30a;23/12/2010;142.87
2ca81f8112b8c60af222ee2ed7287d4e;23/12/2010;32.38
33913c022700103029e6bb283c7af263;27/12/2010;162.15
5b64c4ff84b0d348ed16bcb7273db30a;23/12/2010;56.71
0221e01fd79a9e76808595048df20efd;22/10/2010;225.9
0c457e5cd7b06f77ee291a1639cb3a89;21/02/2010;125.15
aa90e1d544f5144e2d115cd501e525b7;21/02/2010;63.34
d4f0cc17859409c1ac4c4a4d67a9486e;20/02/2010;66.37
ded01e648ddbeb109e0b377479b816be;20/02/2010;62.13
cf3a94138caddceb3209e4723638ef6f;5/11/2010;157.25
ac374ee80628550dc4eff37f45b5a65d;5/11/2010;79.53
dc874dfe725f73eaed3fd0ec715e7f35;5/11/2010;100.52
2ca81f8112b8c60af222ee2ed7287d4e;5/11/2010;52.71
d6d916f7489aba2e893781969dded88c;5/11/2010;73.22
86aa09456b63a2a25e0097c55203cb59;5/11/2010;81.38
c21605b791b47423867a99d06f47ee86;4/10/2010;86.7
760cafde3f1d33ceca82940e5230f9af;11/06/2010;15
68fe4d0ad82cc2d715d131953312673c;18/09/2010;58.8
ae06c34243f741e203e97c48eb62c195;18/09/2010;43.9
ae06c34243f741e203e97c48eb62e6db;18/09/2010;81.3
a479cdd4f9c8127e0f521fdf5d7a7fa0;17/09/2010;49.7
70ba4ba5a1d09c1213940afbf8d5ecbb;8/12/2010;56.34
cf3a94138caddceb3209e4723638ef6f;29/10/2010;148.9
8e37a68fab5f31a5e2c1b5f77c6bb9e5;30/10/2010;113.7
65b6f3b7075270499ddd0f1dc10f9ac6;29/10/2010;128.7
dc7020d0a4c443d66a602611d1f73e68;17/04/2010;39.34
699c76a8203348961730e0164a753a25;17/04/2010;36.89
e4cae9e711f3aa4ce90ed98f2817e733;21/08/2010;44.8
0a98cead98f3935ef3051e834a30419e;20/08/2010;70.6
406921adcca37705ef527b4246c1370e;20/01/2010;36.24
395e6cdaabe3fe67d81014e862f16613;21/01/2010;294.81
699c76a8203348961730e0164a76014e;20/01/2010;83.69
f78d50ea4f0c83a4a302d9fa8220c654;22/07/2010;11.4
caa7a1b7f11b99895d9991c3635fd51d;22/07/2010;127.7
0ccc1298928674d39cb6be553de4c969;6/06/2010;43
b68895736389f2949faa8c73555e86e5;7/04/2010;133.8
feceb9ec89bf76685af19ab5f8659b84;7/04/2010;31.1
a86c8d399be95a32f795a8a9887127b9;7/12/2010;143.26
58af3d0a68980e98b9cc7d5383efaf69;17/04/2010;211.23
8e37a68fab5f31a5e2c1b5f77c6bb9e5;16/04/2010;143.88
4c37542f88f6bc6fb2465a93be20ac81;15/04/2010;44.83
4c37542f88f6bc6fb2465a93be20ac81;15/04/2010;38.73
4c37542f88f6bc6fb2465a93be20ac81;15/04/2010;58.77
359b2ca8e58beb9496d90e09ea0e85ef;16/04/2010;140.11
a86c8d399be95a32f795a8a9887127b9;15/04/2010;252.63
cb5387c5d3a23361c1c358bd95b2cfee;24/11/2010;91.77
1639c6af06002826cf8817e09404b60e;24/11/2010;140.79
cb6ea169cefc7a0a5f1f8bd8ebe5f305;23/08/2010;51.3
86aa09456b63a2a25e0097c55203bbfb;23/08/2010;71.5
dd91e131888064bf7df3ce08f3d8fd94;22/08/2010;24.9
b2560336783a1fdf0af65f9c36e6fe9c;28/08/2010;69
abb8a5727fb8c8fae10cd1b24eb6726b;28/08/2010;39.3
0f0ffd9676b4aa664f8b88b76cabf553;21/04/2010;141.34
dc7dea8e8925d870ca8823a44ebf1996;21/04/2010;44.91
cf8869924d60fb7a73ea9607356f15ef;20/04/2010;36.04
0a98cead98f3935ef3051e834a30419e;20/04/2010;175.15
d9d3d81deef80d665fb0358ddef430b0;20/04/2010;217.91
55a921582f7b88ef61a3d8e24f502205;25/09/2010;43.9
c018a9209a2d912f820dc82db60c0274;25/09/2010;128.1
58f1684680597d6b5c7b39524c7ac661;14/08/2010;54.8
86aa09456b63a2a25e0097c55220cd9a;13/08/2010;5.4
3d9178a9682c4ed93b96b0dd2fb1c24f;14/08/2010;129.1
b820797ed1b7a8148ed455b9cfeee641;13/04/2010;68.54
0a98cead98f3935ef3051e834a30419e;13/04/2010;91.05
406921adcca37705ef527b4246c12e83;12/04/2010;56.18
f9960513c13c6a5a8ed5213fe38639d8;15/05/2010;48.39
760cafde3f1d33ceca82940e5230f9af;14/05/2010;52.7
760cafde3f1d33ceca82940e5230f9af;14/05/2010;17.37
760cafde3f1d33ceca82940e5230f9af;14/05/2010;52.31
7d1f317a98447453092aa1301ebae2c5;20/04/2010;137.35
a7b047c6a09ccb85e9980d80ffa8c8b6;20/04/2010;29.47
b8329294de68c83ec04d2edab5f52e3f;20/04/2010;33.73
760cafde3f1d33ceca82940e5230f9af;19/04/2010;35.03
dc7020d0a4c443d66a602611d1f8c17a;19/04/2010;64.74
4c37542f88f6bc6fb2465a93be210506;19/04/2010;72.31
784a730957c6e05508e71c604abf37f0;20/04/2010;41.29
15c2795f9994744f8ffef0a4ba095708;20/04/2010;36.79
8d7a255716cbbbbf448c696c69396d67;20/04/2010;118.64
